name,intro,url,opentype,englishName,definition,explanation,extend
习性学,"习性学是研究动物在其自然环境中的习惯或行为的科学，又称为行为学。18世纪的习性学是指研究伦理的科学。1854年最早持进化论观点的法国著名生物学家若弗鲁瓦·圣·伊莱尔，首次将这个词用来指研究动物在其自然栖息地中特性的科学。
",http://www.baike.com/wiki/%E4%B9%A0%E6%80%A7%E5%AD%A6,"心理学 心理学名词 心理学术语 社会科学 神经科学 科学 学科分类 ",,,,
习服,"习服：1.犹顺服。2.犹言经常从事。
",http://www.baike.com/wiki/%E4%B9%A0%E6%9C%8D,"心理学 心理学名词 心理学术语 生理学名词 社会科学 神经科学 科学 科学名词 ",,,,
乡村维纳斯效应,"乡村维纳斯效应，指的是在偏僻的乡村，村里最漂亮的姑娘会被村民们当作世界上最美的人（维纳斯），在看到更漂亮的姑娘之前，村里的人再也想象不出还有更漂亮的人。“乡村维纳斯效应”比喻人们在认识事物时，一旦接受了一个与事实相符的解释，由于受到自我满足思维和定向思维的约束。
",http://www.baike.com/wiki/%E4%B9%A1%E6%9D%91%E7%BB%B4%E7%BA%B3%E6%96%AF%E6%95%88%E5%BA%94,"HOT 心理学 心理学术语 社会科学 科学 ",,,,
书写困难,"书写困难（dysgraphia）是指个体严重缺乏用书写形式表达思想或书写字词的能力。失写症的一种表现和学习障碍的类型之一。据西方学者研究，具体表现为：（1）单个字母的结构很差；（2）不能将字母结合成有意义的词；（3）字母叠套；（4）将字母写反（如将“b”写成“d”）；（5）从上往下写，写出的东西像公园中供玩耍用的滑行铁道。
",http://www.baike.com/wiki/%E4%B9%A6%E5%86%99%E5%9B%B0%E9%9A%BE,"心理学 心理学术语 神经科学 ",,,,
事故倾向,"事故倾向（acciderlt proneness）是较易发生事故的人具有的倾向性心理素质。如情绪不稳定、易冲动，或知觉和运动能力上有一定的缺陷，或工作态度比较消极等。这类个体在企业职工中所占比例较小，但事故发生概率很高。对他们进行适当的教育，采取一定的预防措施，对于降低事故率有着特殊的意义。
",http://www.baike.com/wiki/%E4%BA%8B%E6%95%85%E5%80%BE%E5%90%91,"心理学 心理学术语 神经科学 ",,,,
二元论,"二元论(一)认为多样性世界有两个不分先后、彼此独立、平行存在和发展的本原的哲学学说。这种学说的典型形式是法国哲学家笛卡尔在17世纪提出的“心物二元论”，即世界存在着两个实体，一个是只有广延而不能思维的“物质实体”，另一个是只能思维而不具广延的“精神实体”，二者性质完全不同，各自独立存在和发展，谁也不影响和决定谁。(二)任何将宇宙或某种东西分为两个独立部分的观点。如古波斯摩尼教的善一恶二元论，柏拉图的理念—事物二元论，康德的本体—现象二元论，以及有些伦理学所认为的在事实陈述与价值判断之间存在着一种无法缩小差别的二元论。
",http://www.baike.com/wiki/%E4%BA%8C%E5%85%83%E8%AE%BA,"哲学术语 心理学 心理学名词 心理学术语 社会科学 神经学 神经科学 科学 自然辩证法名词 ",dualism,,,
二分法,"与“两点论”同义。是毛泽东对唯物辩证法及其对立统一规律的简明、通俗的说法。他在1963年说：“一个共产党人必须具备有对于成绩与缺点、真理与错误这个两分法的马克思主义辩证思想。”任何事物都是矛盾的统一体。矛盾总是由既对立又统一的两个矛盾着的方面构成的。因此，思维中的两分法、两点论，必须以客观事物矛盾的实际情况为依据，而不是主观随意的。坚持两分法和两点论，是克服形而上学片面性，正确认识和解决问题的重要思维方法和工作方法。
",http://www.baike.com/wiki/%E4%BA%8C%E5%88%86%E6%B3%95,,,,,
二列相关,"当两变量都是正态连续变量，其中一个变量被人为地划分成二分变量，表示这两个变量之间的相关，称为二列相关。
",http://www.baike.com/wiki/%E4%BA%8C%E5%88%97%E7%9B%B8%E5%85%B3,"心理学 心理学术语 神经学 神经科学 ",,,,
二色视觉,"二色视觉（dichromatic vision）亦称“部分色盲”。是色盲的一种。患者把光谱上的一切颜色都说成是两种色调。包括只能看到蓝、黄的红绿色盲和只能看到红、绿的黄蓝色盲。
",http://www.baike.com/wiki/%E4%BA%8C%E8%89%B2%E8%A7%86%E8%A7%89,"心理学 心理学术语 神经学 神经科学 ",,,,
互动,"互动是汉语词汇，是彼此联系，相互作用的过程的意思。而日常中的互动是指社会上个人与个人之间，群体与群体之间等通过语言或其他手段传播信息而发生的相互依赖性行为的过程。各个功能系统的功能和心理活动的产生机制，即各个因素相互作用产生心理。
",http://www.baike.com/wiki/%E4%BA%92%E5%8A%A8,,,,,
互动效应,"互动效应也称联动效应。在群体心理学中，人们把群体中两个或以上的个体通过相互作用而彼此影响从而联合起来产生增力的现象，称之为耦合效应，也称之为互动效应，或联动效应。事实上，磨合效应也是一种耦合效应，只是一种比较特殊的形式罢了。
",http://www.baike.com/wiki/%E4%BA%92%E5%8A%A8%E6%95%88%E5%BA%94,"心理学 ",,,,
互惠原理,"互惠原理认为，我们应该尽量以相同的方式回报他人为我们所做的一切。概括起来就是一种行为应该用一种类似的行为来回报。
",http://www.baike.com/wiki/%E4%BA%92%E6%83%A0%E5%8E%9F%E7%90%86,"心理学 心理学法则 ",,,,
互补定律,"互补定律是指双方在需要，气质，性格，能力，特长等方面存在差异，但当双方的需要和满足途径恰好成为互补关系时，可以再活动中相互吸引。
",http://www.baike.com/wiki/%E4%BA%92%E8%A1%A5%E5%AE%9A%E5%BE%8B,"定律 心理学 法则 ",,,,
亚美尼亚人,"　　亚美尼亚人（汉语拼音：Yameiniya Ren；英语：Armenians），亚美尼亚主体民族。自称哈伊，又称阿尔明尼亚人。另有部分散居在格鲁吉亚、阿塞拜疆、美国、伊朗、法国、黎巴嫩、土耳其、叙利亚。属欧罗巴人种西亚类型。使用亚美尼亚语，分成许多方言，属印欧语系亚美尼亚语族。4世纪末5世纪初由学者M.密斯罗普创制文字，经修改，一直沿用至今。信基督教，部分信天主教。亚美尼亚人自古从事农业，耕作技术落后，不久前还使用笨重木犁、用树枝编成的耙和带齿的镰刀。畜牧业以饲养羊、牛、马为主，织毯、首饰和皮革制品等手工业发达。机器制造、有色冶金、化工和食品工业发展迅速。
",http://zy.zwbk.org/index.php?title=%E4%BA%9A%E7%BE%8E%E5%B0%BC%E4%BA%9A%E4%BA%BA,,,,,
亚齐人,"　　亚齐人（汉语拼音：Yaqi Ren；英语：Achinese），东南亚印度尼西亚民族。主要分布在苏门答腊岛北部。属蒙古人种马来类型。使用亚齐语，属南岛语系印度尼西亚语族，现渐通用印度尼西亚语。信奉伊斯兰教，属逊尼派。但仍保存万物有灵和巫术信仰。亚齐人系由巴塔克人、马来 人、爪哇人和尼亚斯人等逐渐混合而成，并吸收了部分印度人和阿拉伯人的血统。中世纪曾建早期王国。主要从事农业，种植水稻、甘蔗、椰子、胡椒和橡胶等。渔业也很发达。手工业有纺织、编筐和金属加工，部分人擅长经商。行父系母系双系制。妇女地位较高，多行从妻居和招赘婚。
",http://zy.zwbk.org/index.php?title=%E4%BA%9A%E9%BD%90%E4%BA%BA,,,,,
交互作用分析,"交互作用分析(transactional analysis, 简称：TA)，交互作用（语言、动作或非语言信号的交换）可以是互补式的或非互补式的。在公开交互作用中，如果发出者和接受者的心态在回答中仅是方向相反，则交互作用是互补式的。
",http://www.baike.com/wiki/%E4%BA%A4%E4%BA%92%E4%BD%9C%E7%94%A8%E5%88%86%E6%9E%90,"企业管理 心理学 社会科学 科学 心理治疗 ","transactional analysis",TA是一种人格理论,,
交通心理学,"　　交通心理学（汉语拼音：jiɑotonɡ xinlixue；英语：traffic psychology），主要研究汽车驾驶员和行人在交通过程中的心理活动规律和个性心理特征的心理学分支学科。心理活动指人的认识活动、情绪、意志等心理过程。个性心理特征指人的能力、性格方面的差异。驾驶员的活动是在人、车辆、道路、环境等相互作用的因素组成的复杂条件下进行的。驾驶员和行人通过眼睛、耳朵等感觉器官认识交通环境，利用感知的材料和已有的知识进行分析、思考，进而作出正确判断，采取某种措施，以保证行为无误。在处理事物的过程中，驾驶员不但有各种心理活动，而且各人还表现出不同的特点，如技术水平高低、才能大小、性格差异等。心理活动和个性心理特征密切相连。交通心理学是一门发展中的边缘学科，与工程心理学、生理学、医学、社会学、经济学等都有关系，也是交通工程研究的具体内容之一。
",http://zy.zwbk.org/index.php?title=%E4%BA%A4%E9%80%9A%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
亮度,"亮度是指发光体（反光体）表面发光（反光）强弱的物理量。人眼从一个方向观察光源，在这个方向上的光强与人眼所“见到”的光源面积之比，定义为该光源单位的亮度，即单位投影面积上的发光强度。亮度的单位是坎德拉[物理单位]/平方米（cd/m）亮度是人对光的强度的感受。它是一个主观的量。与光照度不同的，由物理定义的客观的相应的量是光强。这两个量在一般的日常用语中往往被混淆。亮度也称明度，表示色彩的明暗程度。人眼所感受到的亮度是色彩反射或透射的光亮所决定的。
",http://www.baike.com/wiki/%E4%BA%AE%E5%BA%A6,"基本物理概念 天体物理学 天文学及天体 应用物理 心理学 心理学术语 摄影术语 植物 测绘学 物理学 物理理论 理论物理 电子 电子技术 电子术语 电工技术 自然 计算机术语 计算机组成 ",Luminance,发光体（反光体）表面发光（反光）强弱的物理量。,,
亮度对比,"亮度对比是指视野中观看目标与其贴邻背景的亮度差同背景亮度之比。符号为C。一般以面积较大部分为背景，面积较小的部分为目标。
",http://www.baike.com/wiki/%E4%BA%AE%E5%BA%A6%E5%AF%B9%E6%AF%94,"大气 大气科学 建筑园林城市规划名词 心理学 心理学名词 心理学术语 物理 环境 社会科学 神经科学 科学 ",,,,
亲族选择,"《科学日报》2010年2月4日披露，心理学家从进化论的角度分析出一种名为“亲族选择”的假说，这种假说认为，同性恋有间接作用促进近亲的生存，简单可以解释为男同性恋对亲族子女更加关爱，这有利于亲族的繁衍发展。
",http://www.baike.com/wiki/%E4%BA%B2%E6%97%8F%E9%80%89%E6%8B%A9,"hot 心理学 社会科学 科学 ",,,,
人事心理学,"　　人事心理学（汉语拼音：renshi xinlixue；英语：personnel psychology），运用心理学的原理和方法处理人事管理问题的心理学分支。其目的在于充分利用人力资源，促进组织目标的实现，维持组织的生存和发展。现在常用“人力资源管理”这一概念，一些组织行为学著作也把人事心理学的研究列入其中。
",http://zy.zwbk.org/index.php?title=%E4%BA%BA%E4%BA%8B%E5%BF%83%E7%90%86%E5%AD%A6,,,,,
人体测量学,"人体测量学(anthropometry) 人类学[学科]的一个分支学科。主要研究人体测量和观察方法，并通过人体整体测量与局部测量来探讨人体的特征、类型、变异和发展。人体测量包括骨骼测量和活体测量两部分。前者包括颅骨、体骨的测量和观察方法，后者包括头面部、体部的测量和观察方法。近年来，电子仪器及电子计算机的普遍应用，对人体测量及其数据分析起着重要的作用。人体测量对*人类学的理论研究和国计民生都具有重要意义。
",http://www.baike.com/wiki/%E4%BA%BA%E4%BD%93%E6%B5%8B%E9%87%8F%E5%AD%A6,"体质人类学 医学名词 学科名 应用科学 建筑园林城市规划名词 心理学 心理学名词 科学 营养学 ",,,,
人员选拔,"人员选拔是指从应聘者中选出最适合组织岗位要求的人的过程，包括初步筛选、笔试、面试[一种考试活动]、情境模拟、心理测试[心理测试：社会]、体检、个人资料核实等内容。人员选拔分受训人员和教训人员两种。受训人员必须具备需要性和可训性的条件；教训人员一般请有关专家担任。
",http://www.baike.com/wiki/%E4%BA%BA%E5%91%98%E9%80%89%E6%8B%94,"心理学 心理学名词 社会科学 科学 ",,,,
人工催眠,"人工催眠，英文名称，Artificial hibernation ，是心理治疗的一种方法
",http://www.baike.com/wiki/%E4%BA%BA%E5%B7%A5%E5%82%AC%E7%9C%A0,"心理学 ",,,,
人工概念,"　　人工概念（汉语拼音：Rengong Gainian；英语：Artificial Concept），对某些自然概念的模拟，即由实验者人为地将事物的几个属性结合起来制造出的一个概念。应用一定的实验程序，让被试来发现实验者所规定的各种属性，从而掌握该人工概念。例如每张卡片都画有一个图形，图形的形状、颜色、数目和边框数这4个维量不同，它们又各具有3个属性。如形状有十字、圆形、方块；颜色有绿、黑、红；图形数和边框数也各有3个属性。每一张图片都具有4个维量，这样就可以组成81（3×3×3×3）张不同的图片作为实验材料。实验时，实验者事先规定某个维量的某一属性(如红色)或几个维量的属性(如红色方形)为某人工概念的特有属性，称作有关属性，它类比于自然概念的内涵。其他则称作无关属性。凡具有所规定的全部有关属性的卡片称作概念实例或肯定实例，即属于该人工概念的外延；凡不具有或不完全具有所规定的有关属性的卡片称作否定实例。当实验者指出一个肯定实例后，被试要按照自己的想法去指出属于同一概念的其他肯定实例，通过每次实验者所给予的肯定或否定反馈，被试就可以逐步发现该人工概念的内涵。人工概念的研究可以帮助我们理解概念形成的过程。但是，人工概念毕竟只是对自然概念的模拟，与人们的实际生活相距甚远，因而有很大的局限性。
",http://zy.zwbk.org/index.php?title=%E4%BA%BA%E5%B7%A5%E6%A6%82%E5%BF%B5,,,,,
