name,intro,url,opentype,englishName,definition,explanation,extend
乡村维纳斯效应,"乡村维纳斯效应，指的是在偏僻的乡村，村里最漂亮的姑娘会被村民们当作世界上最美的人（维纳斯），在看到更漂亮的姑娘之前，村里的人再也想象不出还有更漂亮的人。“乡村维纳斯效应“比喻人们在认识事物时，一旦接受了一个与事实相符的解释，由于受到自我满足思维和定向思维的约束。
",http:////www.baike.com//wiki//%E4%B9%A1%E6%9D%91%E7%BB%B4%E7%BA%B3%E6%96%AF%E6%95%88%E5%BA%94,HOT 心理学 心理学术语 社会科学 科学 ,,,,
书写困难,"书写困难（dysgraphia）是指个体严重缺乏用书写形式表达思想或书写字词的能力。失写症的一种表现和学习障碍的类型之一。据西方学者研究，具体表现为：（1）单个字母的结构很差；（2）不能将字母结合成有意义的词；（3）字母叠套；（4）将字母写反（如将“b“写成“d“）；（5）从上往下写，写出的东西像公园中供玩耍用的滑行铁道。
",http:////www.baike.com//wiki//%E4%B9%A6%E5%86%99%E5%9B%B0%E9%9A%BE,心理学 心理学术语 神经科学 ,,,,
事故倾向,"事故倾向（acciderlt proneness）是较易发生事故的人具有的倾向性心理素质。如情绪不稳定、易冲动，或知觉和运动能力上有一定的缺陷，或工作态度比较消极等。这类个体在企业职工中所占比例较小，但事故发生概率很高。对他们进行适当的教育，采取一定的预防措施，对于降低事故率有着特殊的意义。
",http:////www.baike.com//wiki//%E4%BA%8B%E6%95%85%E5%80%BE%E5%90%91,心理学 心理学术语 神经科学 ,,,,
二元论,"二元论(一)认为多样性世界有两个不分先后、彼此独立、平行存在和发展的本原的哲学学说。这种学说的典型形式是法国哲学家笛卡尔在17世纪提出的“心物二元论“，即世界存在着两个实体，一个是只有广延而不能思维的“物质实体“，另一个是只能思维而不具广延的“精神实体“，二者性质完全不同，各自独立存在和发展，谁也不影响和决定谁。(二)任何将宇宙或某种东西分为两个独立部分的观点。如古波斯摩尼教的善一恶二元论，柏拉图的理念—事物二元论，康德的本体—现象二元论，以及有些伦理学所认为的在事实陈述与价值判断之间存在着一种无法缩小差别的二元论。
",http:////www.baike.com//wiki//%E4%BA%8C%E5%85%83%E8%AE%BA,哲学术语 心理学 心理学名词 心理学术语 社会科学 神经学 神经科学 科学 自然辩证法名词 ,dualism,,,
二分法,"与“两点论“同义。是毛泽东对唯物辩证法及其对立统一规律的简明、通俗的说法。他在1963年说：“一个共产党人必须具备有对于成绩与缺点、真理与错误这个两分法的马克思主义辩证思想。“任何事物都是矛盾的统一体。矛盾总是由既对立又统一的两个矛盾着的方面构成的。因此，思维中的两分法、两点论，必须以客观事物矛盾的实际情况为依据，而不是主观随意的。坚持两分法和两点论，是克服形而上学片面性，正确认识和解决问题的重要思维方法和工作方法。
",http:////www.baike.com//wiki//%E4%BA%8C%E5%88%86%E6%B3%95,,,,,
二列相关,"当两变量都是正态连续变量，其中一个变量被人为地划分成二分变量，表示这两个变量之间的相关，称为二列相关。
",http:////www.baike.com//wiki//%E4%BA%8C%E5%88%97%E7%9B%B8%E5%85%B3,心理学 心理学术语 神经学 神经科学 ,,,,
二色视觉,"二色视觉（dichromatic vision）亦称“部分色盲“。是色盲的一种。患者把光谱上的一切颜色都说成是两种色调。包括只能看到蓝、黄的红绿色盲和只能看到红、绿的黄蓝色盲。
",http:////www.baike.com//wiki//%E4%BA%8C%E8%89%B2%E8%A7%86%E8%A7%89,心理学 心理学术语 神经学 神经科学 ,,,,
互动,"互动是汉语词汇，是彼此联系，相互作用的过程的意思。而日常中的互动是指社会上个人与个人之间，群体与群体之间等通过语言或其他手段传播信息而发生的相互依赖性行为的过程。各个功能系统的功能和心理活动的产生机制，即各个因素相互作用产生心理。
",http:////www.baike.com//wiki//%E4%BA%92%E5%8A%A8,,,,,
互动效应,"互动效应也称联动效应。在群体心理学中，人们把群体中两个或以上的个体通过相互作用而彼此影响从而联合起来产生增力的现象，称之为耦合效应，也称之为互动效应，或联动效应。事实上，磨合效应也是一种耦合效应，只是一种比较特殊的形式罢了。
",http:////www.baike.com//wiki//%E4%BA%92%E5%8A%A8%E6%95%88%E5%BA%94,心理学 ,,,,
互惠原理,"互惠原理认为，我们应该尽量以相同的方式回报他人为我们所做的一切。概括起来就是一种行为应该用一种类似的行为来回报。
",http:////www.baike.com//wiki//%E4%BA%92%E6%83%A0%E5%8E%9F%E7%90%86,心理学 心理学法则 ,,,,
互补定律,"互补定律是指双方在需要，气质，性格，能力，特长等方面存在差异，但当双方的需要和满足途径恰好成为互补关系时，可以再活动中相互吸引。
",http:////www.baike.com//wiki//%E4%BA%92%E8%A1%A5%E5%AE%9A%E5%BE%8B,定律 心理学 法则 ,,,,
交互作用分析,"交互作用分析(transactional analysis, 简称：TA)，交互作用（语言、动作或非语言信号的交换）可以是互补式的或非互补式的。在公开交互作用中，如果发出者和接受者的心态在回答中仅是方向相反，则交互作用是互补式的。
",http:////www.baike.com//wiki//%E4%BA%A4%E4%BA%92%E4%BD%9C%E7%94%A8%E5%88%86%E6%9E%90,企业管理 心理学 社会科学 科学 心理治疗 ,transactional analysis,TA是一种人格理论,,
亮度,"亮度是指发光体（反光体）表面发光（反光）强弱的物理量。人眼从一个方向观察光源，在这个方向上的光强与人眼所“见到“的光源面积之比，定义为该光源单位的亮度，即单位投影面积上的发光强度。亮度的单位是坎德拉[物理单位]//平方米（cd//m）亮度是人对光的强度的感受。它是一个主观的量。与光照度不同的，由物理定义的客观的相应的量是光强。这两个量在一般的日常用语中往往被混淆。亮度也称明度，表示色彩的明暗程度。人眼所感受到的亮度是色彩反射或透射的光亮所决定的。
",http:////www.baike.com//wiki//%E4%BA%AE%E5%BA%A6,基本物理概念 天体物理学 天文学及天体 应用物理 心理学 心理学术语 摄影术语 植物 测绘学 物理学 物理理论 理论物理 电子 电子技术 电子术语 电工技术 自然 计算机术语 计算机组成 ,Luminance,发光体（反光体）表面发光（反光）强弱的物理量。,,
亮度对比,"亮度对比是指视野中观看目标与其贴邻背景的亮度差同背景亮度之比。符号为C。一般以面积较大部分为背景，面积较小的部分为目标。
",http:////www.baike.com//wiki//%E4%BA%AE%E5%BA%A6%E5%AF%B9%E6%AF%94,大气 大气科学 建筑园林城市规划名词 心理学 心理学名词 心理学术语 物理 环境 社会科学 神经科学 科学 ,,,,
亲族选择,"《科学日报》2010年2月4日披露，心理学家从进化论的角度分析出一种名为“亲族选择“的假说，这种假说认为，同性恋有间接作用促进近亲的生存，简单可以解释为男同性恋对亲族子女更加关爱，这有利于亲族的繁衍发展。
",http:////www.baike.com//wiki//%E4%BA%B2%E6%97%8F%E9%80%89%E6%8B%A9,hot 心理学 社会科学 科学 ,,,,
人体测量学,"人体测量学(anthropometry) 人类学[学科]的一个分支学科。主要研究人体测量和观察方法，并通过人体整体测量与局部测量来探讨人体的特征、类型、变异和发展。人体测量包括骨骼测量和活体测量两部分。前者包括颅骨、体骨的测量和观察方法，后者包括头面部、体部的测量和观察方法。近年来，电子仪器及电子计算机的普遍应用，对人体测量及其数据分析起着重要的作用。人体测量对*人类学的理论研究和国计民生都具有重要意义。
",http:////www.baike.com//wiki//%E4%BA%BA%E4%BD%93%E6%B5%8B%E9%87%8F%E5%AD%A6,体质人类学 医学名词 学科名 应用科学 建筑园林城市规划名词 心理学 心理学名词 科学 营养学 ,,,,
人员选拔,"人员选拔是指从应聘者中选出最适合组织岗位要求的人的过程，包括初步筛选、笔试、面试[一种考试活动]、情境模拟、心理测试[心理测试：社会]、体检、个人资料核实等内容。人员选拔分受训人员和教训人员两种。受训人员必须具备需要性和可训性的条件；教训人员一般请有关专家担任。
",http:////www.baike.com//wiki//%E4%BA%BA%E5%91%98%E9%80%89%E6%8B%94,心理学 心理学名词 社会科学 科学 ,,,,
人工催眠,"人工催眠，英文名称，Artificial hibernation ，是心理治疗的一种方法
",http:////www.baike.com//wiki//%E4%BA%BA%E5%B7%A5%E5%82%AC%E7%9C%A0,心理学 ,,,,
人工瞳孔,"人工瞳孔一译“人造瞳孔“。是指人工制作的可调节大小的用以限制瞳孔的遮挡物。可控制进入瞳孔的光量和人为地切断与观测物体以外的其他物体的联系。人工瞳孔的大小比最小的自然瞳孔还要小，直径约2毫米～4毫米。最简单的人工瞳孔可以是小孔或小缝等。
",http:////www.baike.com//wiki//%E4%BA%BA%E5%B7%A5%E7%9E%B3%E5%AD%94,心理学 ,,,,
人心资本,"人心资本，是一种商业意识形态，表现为企业员工的自信、希望、乐观、坚韧性，属于心理学范畴。人心资本同社会资本、人力资本一样，是一种商业意识形态，是员工的心理素质表现，正确开发和应用员工的人心资本是成功的企业管理法则之一。
",http:////www.baike.com//wiki//%E4%BA%BA%E5%BF%83%E8%B5%84%E6%9C%AC,IN词 心理学 社会现象 管理学 管理方法 经济 ,,,,
人性定理,"人性定理是指主体人自我肯定原理。这一定理可以简单地概括为一句话：“任何一个健康的人的任何一个行为，都是服务于他自己的目的的。“
",http:////www.baike.com//wiki//%E4%BA%BA%E6%80%A7%E5%AE%9A%E7%90%86,企业管理 心理学 理论 社会科学 科学 管理 管理学定律 管理定律 经济理论 ,,人性定理是指主体人自我肯定原理,,
人情焦虑,"人情焦虑多集中出现在人情消费较多的春节期间，因在人际交往中压力过大而导致情绪焦虑、失眠等症状，多因盲目攀比造成。面对人情压力要善于自我分解压力，多从情感上关怀亲友。
",http:////www.baike.com//wiki//%E4%BA%BA%E6%83%85%E7%84%A6%E8%99%91,IN词 健康 心理学 生活 社会现象 ,,,,
人机交互作用,"人机交互作用，是工程心理学名词。
",http:////www.baike.com//wiki//%E4%BA%BA%E6%9C%BA%E4%BA%A4%E4%BA%92%E4%BD%9C%E7%94%A8,心理学 心理学名词 社会科学 科学 ,,,,
人机功能分配,"人机功能分配指根据人和机器各自的长处和局限性，把人机系统中任务分解，合理分配给人和机器去承担，使人与机器能够取长补短，相互匹配和协调，使系统安全、经济、高效地完成人和机器往往不能单独完成的工作任务。
",http:////www.baike.com//wiki//%E4%BA%BA%E6%9C%BA%E5%8A%9F%E8%83%BD%E5%88%86%E9%85%8D,心理学 心理学名词 社会科学 科学 航天科学技术名词 ,,,,
人格与社会心理学,"人格与社会心理学是研究个体和群体的社会心理现象的心理学分支。个体社会心理现象指受他人和群体制约的个人的思想、感情和行为，如人际知觉、人际吸引、社会促进和社会抑制、顺从等。群体社会心理现象指群体本身特有的心理特征，如群体凝聚力、社会心理气氛、群体决策等。
",http:////www.baike.com//wiki//%E4%BA%BA%E6%A0%BC%E4%B8%8E%E7%A4%BE%E4%BC%9A%E5%BF%83%E7%90%86%E5%AD%A6,学科名 心理学 社会科学 科学 ,,,,
人格分裂,"解离性身份疾患，或多重人格，是心理疾病的一种，常与思觉失调症搞混，较早的《精神疾病诊断与统计手册》（DSM）版本将其命名为多重人格障碍（Multiple Personality Disorder，MPD），后来改名为解离性身份疾患（Dissociative Identity Disorder，DID），多重人格即具有超过一个人格存在（若只有两个则称为“双重人格“），就有如「在一个身体里住著好几个灵魂」。
人格分裂在学名上称为“解离型//间歇性人格分离(Dissociative Disorders) “，别名“分离性身份识别障碍，其临床症状特点和病程经过与创伤体验有密切关系。临床上可见急性应激反应及精神创伤后应激障碍。通常通过变换环境、支援性心理治疗及镇静安眠治疗，效果较好。
",http:////www.baike.com//wiki//%E4%BA%BA%E6%A0%BC%E5%88%86%E8%A3%82,,,,,
人格改变,"人格改变（personality change）是指成人的行为模式和人际关系显著而持久地发性改变。
",http:////www.baike.com//wiki//%E4%BA%BA%E6%A0%BC%E6%94%B9%E5%8F%98,心理学 心理学名词 ,,,,
人格结构,"人格结构是指法国人格主义用语。指人的精神活动的结构。他们主张研究完整的人，认为研究完整的人，不仅应从哲学，而且也要从心理学、社会学、切史学、人种学等具体科学进行研究，而那些具体科学的研究只触及人的自然的存在，不触及人的历史的存在和人格结构，不属于哲学范围。人的意识包含有理智和精神等广泛的领域。理智是对现实的认识，只能简单地再现自然的特征，精神则是创造现实、使自然人化的活动，人格主义哲学所研究的人格结构就是人的精神结构，它才属于哲学范围。精神领域是从善恶、祸福等角度来看待人的生存的意识领域，是人的自我意识或具有生命意义的人的经验的领域。精神活动是一种不断趋向未来的历史性活动，它赋予自我以及人的意识所及的世界、自然以历史性。这种历史性是一种摆脱了自然和历史环境及其对人的生命的内在活动的制约的历史性。他们认为这种生命的内在活动就是人的意向性活动。因此精神活动的结构即人格的结构也就是意向性结构。他们主张意向性代表精神活动的开放性，表明精神活动可以超越自我和世界，而向更高的、更圆满的存在迈进，所以人的意向性结构即精神结构也就是超越活动的结构。
",http:////www.baike.com//wiki//%E4%BA%BA%E6%A0%BC%E7%BB%93%E6%9E%84,心理学 心理学术语 神经科学 ,,,,
